source,page,month,year,unit,column,note
crime-statistics-2019.pdf,4,May,2019,RMP,murder,
crime-statistics-2019.pdf,4,May,2019,RMP,burglary,
crime-statistics-2019.pdf,4,May,2019,BMP,robbery,
crime-statistics-2019.pdf,4,May,2019,BMP,r_smuggling,
crime-statistics-2019.pdf,4,May,2019,SMP,dacoity,
crime-statistics-2019.pdf,4,May,2019,SMP,robbery,
crime-statistics-2019.pdf,4,May,2019,SMP,kidnapping,
crime-statistics-2019.pdf,4,May,2019,SMP,burglary,
crime-statistics-2019.pdf,4,May,2019,SMP,r_smuggling,
crime-statistics-2019.pdf,4,May,2019,RPMP,kidnapping,
crime-statistics-2019.pdf,4,May,2019,GMP,burglary,
crime-statistics-2019.pdf,4,May,2019,GMP,r_explosive_act,
crime-statistics-2019.pdf,4,May,2019,GMP,r_smuggling,
crime-statistics-2019.pdf,4,May,2019,Sylhet Range,dacoity,
crime-statistics-2019.pdf,4,May,2019,Sylhet Range,kidnapping,
crime-statistics-2019.pdf,4,May,2019,Khulna Range,police_assault,
crime-statistics-2019.pdf,4,May,2019,Barishal Range,r_arms_act,
crime-statistics-2019.pdf,4,May,2019,Barishal Range,r_smuggling,
crime-statistics-2019.pdf,4,May,2019,Rangpur Range,dacoity,
crime-statistics-2019.pdf,4,May,2019,Rangpur Range,kidnapping,
crime-statistics-2019.pdf,4,May,2019,Railway Range,police_assault,
crime-statistics-2019.pdf,4,May,2019,Railway Range,burglary,
crime-statistics-2019.pdf,5,June,2019,CMP,kidnapping,
crime-statistics-2019.pdf,5,June,2019,KMP,police_assault,
crime-statistics-2019.pdf,5,June,2019,RMP,murder,
crime-statistics-2019.pdf,5,June,2019,BMP,kidnapping,
crime-statistics-2019.pdf,5,June,2019,RPMP,r_smuggling,
crime-statistics-2019.pdf,5,June,2019,GMP,r_explosive_act,
crime-statistics-2019.pdf,5,June,2019,Mymensingh Range,dacoity,
crime-statistics-2019.pdf,5,June,2019,Khulna Range,kidnapping,
crime-statistics-2019.pdf,5,June,2019,Rajshahi Range,dacoity,
crime-statistics-2019.pdf,5,June,2019,Rajshahi Range,kidnapping,
crime-statistics-2019.pdf,5,June,2019,Total,dacoity,
crime-statistics-2019.pdf,5,June,2019,Total,robbery,
crime-statistics-2019.pdf,5,June,2019,Total,murder,
crime-statistics-2019.pdf,5,June,2019,Total,speedy_trial,
crime-statistics-2019.pdf,5,June,2019,Total,riot,
crime-statistics-2019.pdf,5,June,2019,Total,woman_child_repression,
crime-statistics-2019.pdf,5,June,2019,Total,kidnapping,
crime-statistics-2019.pdf,5,June,2019,Total,police_assault,
crime-statistics-2019.pdf,5,June,2019,Total,burglary,
crime-statistics-2019.pdf,5,June,2019,Total,theft,
crime-statistics-2019.pdf,5,June,2019,Total,other_cases,
crime-statistics-2019.pdf,5,June,2019,Total,r_arms_act,
crime-statistics-2019.pdf,5,June,2019,Total,r_explosive_act,
crime-statistics-2019.pdf,5,June,2019,Total,r_narcotics,
crime-statistics-2019.pdf,5,June,2019,Total,r_smuggling,
crime-statistics-2019.pdf,5,June,2019,Total,total_recovery_cases,
crime-statistics-2019.pdf,5,June,2019,Total,total_cases,
crime-statistics-2019.pdf,6,July,2019,KMP,robbery,
crime-statistics-2019.pdf,6,July,2019,KMP,r_smuggling,
crime-statistics-2019.pdf,6,July,2019,RMP,dacoity,
crime-statistics-2019.pdf,6,July,2019,RMP,police_assault,
crime-statistics-2019.pdf,6,July,2019,RMP,r_arms_act,
crime-statistics-2019.pdf,6,July,2019,BMP,dacoity,
crime-statistics-2019.pdf,6,July,2019,BMP,robbery,
crime-statistics-2019.pdf,6,July,2019,BMP,burglary,
crime-statistics-2019.pdf,6,July,2019,BMP,r_arms_act,
crime-statistics-2019.pdf,6,July,2019,SMP,burglary,
crime-statistics-2019.pdf,6,July,2019,RPMP,theft,
crime-statistics-2019.pdf,6,July,2019,RPMP,r_arms_act,
crime-statistics-2019.pdf,6,July,2019,GMP,r_smuggling,
crime-statistics-2019.pdf,6,July,2019,Mymensingh Range,dacoity,
crime-statistics-2019.pdf,6,July,2019,Chittagong Range,r_explosive_act,
crime-statistics-2019.pdf,6,July,2019,Khulna Range,kidnapping,
crime-statistics-2019.pdf,6,July,2019,Rajshahi Range,dacoity,
crime-statistics-2019.pdf,6,July,2019,Rajshahi Range,kidnapping,
crime-statistics-2019.pdf,6,July,2019,Rangpur Range,dacoity,
crime-statistics-2019.pdf,6,July,2019,Railway Range,burglary,
crime-statistics-2019.pdf,6,July,2019,Railway Range,r_arms_act,
crime-statistics-2019.pdf,6,July,2019,Total,riot,
crime-statistics-2019.pdf,7,August,2019,DMP,dacoity,
crime-statistics-2019.pdf,7,August,2019,DMP,r_smuggling,
crime-statistics-2019.pdf,7,August,2019,CMP,burglary,
crime-statistics-2019.pdf,7,August,2019,KMP,speedy_trial,
crime-statistics-2019.pdf,7,August,2019,RMP,speedy_trial,
crime-statistics-2019.pdf,7,August,2019,RMP,r_explosive_act,
crime-statistics-2019.pdf,7,August,2019,RPMP,dacoity,
crime-statistics-2019.pdf,7,August,2019,RPMP,speedy_trial,
crime-statistics-2019.pdf,7,August,2019,RPMP,kidnapping,
crime-statistics-2019.pdf,7,August,2019,Khulna Range,robbery,
crime-statistics-2019.pdf,7,August,2019,Barishal Range,dacoity,
crime-statistics-2019.pdf,7,August,2019,Total,dacoity,
crime-statistics-2019.pdf,7,August,2019,Total,robbery,
crime-statistics-2019.pdf,7,August,2019,Total,murder,
crime-statistics-2019.pdf,7,August,2019,Total,speedy_trial,
crime-statistics-2019.pdf,7,August,2019,Total,riot,
crime-statistics-2019.pdf,7,August,2019,Total,woman_child_repression,
crime-statistics-2019.pdf,7,August,2019,Total,kidnapping,
crime-statistics-2019.pdf,7,August,2019,Total,police_assault,
crime-statistics-2019.pdf,7,August,2019,Total,burglary,
crime-statistics-2019.pdf,7,August,2019,Total,theft,
crime-statistics-2019.pdf,7,August,2019,Total,other_cases,
crime-statistics-2019.pdf,7,August,2019,Total,r_arms_act,
crime-statistics-2019.pdf,7,August,2019,Total,r_explosive_act,
crime-statistics-2019.pdf,7,August,2019,Total,r_narcotics,
crime-statistics-2019.pdf,7,August,2019,Total,r_smuggling,
crime-statistics-2019.pdf,7,August,2019,Total,total_recovery_cases,
crime-statistics-2019.pdf,7,August,2019,Total,total_cases,
crime-statistics-2019.pdf,8,September,2019,DMP,r_explosive_act,
crime-statistics-2019.pdf,8,September,2019,KMP,dacoity,
crime-statistics-2019.pdf,8,September,2019,KMP,speedy_trial,
crime-statistics-2019.pdf,8,September,2019,KMP,burglary,
crime-statistics-2019.pdf,8,September,2019,RMP,dacoity,
crime-statistics-2019.pdf,8,September,2019,RMP,murder,
crime-statistics-2019.pdf,8,September,2019,RMP,police_assault,
crime-statistics-2019.pdf,8,September,2019,RMP,r_arms_act,
crime-statistics-2019.pdf,8,September,2019,SMP,dacoity,
crime-statistics-2019.pdf,8,September,2019,SMP,speedy_trial,
crime-statistics-2019.pdf,8,September,2019,SMP,r_arms_act,
crime-statistics-2019.pdf,8,September,2019,SMP,r_explosive_act,
crime-statistics-2019.pdf,8,September,2019,RPMP,murder,
crime-statistics-2019.pdf,8,September,2019,RPMP,police_assault,
crime-statistics-2019.pdf,8,September,2019,RPMP,r_arms_act,
crime-statistics-2019.pdf,8,September,2019,Dhaka Range,riot,
crime-statistics-2019.pdf,8,September,2019,Dhaka Range,r_explosive_act,
crime-statistics-2019.pdf,8,September,2019,Mymensingh Range,dacoity,
crime-statistics-2019.pdf,8,September,2019,Mymensingh Range,riot,
crime-statistics-2019.pdf,8,September,2019,Mymensingh Range,burglary,
crime-statistics-2019.pdf,8,September,2019,Mymensingh Range,r_explosive_act,
crime-statistics-2019.pdf,8,September,2019,Rajshahi Range,dacoity,
crime-statistics-2019.pdf,8,September,2019,Rangpur Range,dacoity,
crime-statistics-2019.pdf,8,September,2019,Railway Range,riot,
crime-statistics-2019.pdf,8,September,2019,Railway Range,kidnapping,
crime-statistics-2019.pdf,8,September,2019,Railway Range,police_assault,
crime-statistics-2019.pdf,8,September,2019,Railway Range,burglary,
crime-statistics-2019.pdf,8,September,2019,Railway Range,r_explosive_act,
crime-statistics-2019.pdf,9,October,2019,DMP,robbery,
crime-statistics-2019.pdf,9,October,2019,CMP,speedy_trial,
crime-statistics-2019.pdf,9,October,2019,KMP,robbery,
crime-statistics-2019.pdf,9,October,2019,KMP,murder,
crime-statistics-2019.pdf,9,October,2019,KMP,speedy_trial,
crime-statistics-2019.pdf,9,October,2019,KMP,r_explosive_act,
crime-statistics-2019.pdf,9,October,2019,KMP,r_smuggling,
crime-statistics-2019.pdf,9,October,2019,RMP,murder,
crime-statistics-2019.pdf,9,October,2019,RMP,speedy_trial,
crime-statistics-2019.pdf,9,October,2019,RMP,police_assault,
crime-statistics-2019.pdf,9,October,2019,RMP,r_explosive_act,
crime-statistics-2019.pdf,9,October,2019,BMP,dacoity,
crime-statistics-2019.pdf,9,October,2019,BMP,robbery,
crime-statistics-2019.pdf,9,October,2019,BMP,speedy_trial,
crime-statistics-2019.pdf,9,October,2019,BMP,r_explosive_act,
crime-statistics-2019.pdf,9,October,2019,RPMP,dacoity,
crime-statistics-2019.pdf,9,October,2019,RPMP,robbery,
crime-statistics-2019.pdf,9,October,2019,RPMP,r_arms_act,
crime-statistics-2019.pdf,9,October,2019,RPMP,r_explosive_act,
crime-statistics-2019.pdf,9,October,2019,GMP,burglary,
crime-statistics-2019.pdf,9,October,2019,GMP,r_explosive_act,
crime-statistics-2019.pdf,9,October,2019,Dhaka Range,police_assault,
crime-statistics-2019.pdf,9,October,2019,Dhaka Range,r_explosive_act,
crime-statistics-2019.pdf,9,October,2019,Mymensingh Range,dacoity,
crime-statistics-2019.pdf,9,October,2019,Mymensingh Range,kidnapping,
crime-statistics-2019.pdf,9,October,2019,Mymensingh Range,police_assault,
crime-statistics-2019.pdf,9,October,2019,Mymensingh Range,r_explosive_act,
crime-statistics-2019.pdf,9,October,2019,Chittagong Range,police_assault,
crime-statistics-2019.pdf,9,October,2019,Sylhet Range,dacoity,
crime-statistics-2019.pdf,9,October,2019,Sylhet Range,police_assault,
crime-statistics-2019.pdf,9,October,2019,Barishal Range,police_assault,
crime-statistics-2019.pdf,9,October,2019,Rangpur Range,police_assault,
crime-statistics-2019.pdf,9,October,2019,Railway Range,r_explosive_act,
crime-statistics-2019.pdf,10,November,2019,DMP,dacoity,
crime-statistics-2019.pdf,10,November,2019,DMP,riot,
crime-statistics-2019.pdf,10,November,2019,CMP,kidnapping,
crime-statistics-2019.pdf,10,November,2019,CMP,r_explosive_act,
crime-statistics-2019.pdf,10,November,2019,KMP,dacoity,
crime-statistics-2019.pdf,10,November,2019,KMP,murder,
